,Time,Transaction Hash URL,Profit,Cost,Revenue
5515,2024-06-17 06:22:07,https://eigenphi.io/mev/bsc/tx/0x9f5b3a01085d324d859f6a54673c43c23d462d00251957e8741967f0030aa96d,<$0.01,$0.56,$0.56
5557,2024-06-17 06:15:19,https://eigenphi.io/mev/bsc/tx/0x1b944206831e8e805fdf9a2539ce72483fb68a9551949687905c7499aa638fbf,<$0.01,$0.13,$0.13
5574,2024-06-17 06:12:58,https://eigenphi.io/mev/bsc/tx/0x2f52a2377bc2f994d0ca1c8e071b66201456a44bf010f52c9356745b32070424,<$0.01,$0.75,$0.75
5592,2024-06-17 06:09:30,https://eigenphi.io/mev/bsc/tx/0x1dcfe8abd93f484e53bb8d55be3ade22aef05886e0cb0de8c996943a170b555f,<$0.01,$4.28,$4.29
5606,2024-06-17 06:05:54,https://eigenphi.io/mev/bsc/tx/0xe3bebdd835d51b33254c6429f0f81f87019da9dcd5053708293885ea8b1d3c79,<-$0.01,$0.39,$0.39
5607,2024-06-17 06:05:42,https://eigenphi.io/mev/bsc/tx/0xea7e50821f11999dadf19ba7724e88c8fe5ec7510d5112642ee7a38d9c0f6c0b,<$0.01,$0.39,$0.39
5614,2024-06-17 06:04:21,https://eigenphi.io/mev/bsc/tx/0xbee0fde3ee91a743251aafc22b15d3c5410a235572c8e26e77d803333678fc4a,<-$0.01,$0.63,$0.63
5615,2024-06-17 06:04:15,https://eigenphi.io/mev/bsc/tx/0xfe5a6375b250143f27adafce5ed27564e55001d52dc368b3e6e57ddd31b18825,<-$0.01,$0.29,$0.28
5721,2024-06-17 05:39:36,https://eigenphi.io/mev/bsc/tx/0xd887dea72d1e1e9882f12e6d744abbc348fa8a1f1046f0919513eb65d495228c,<$0.01,$0.14,$0.15
5727,2024-06-17 05:37:45,https://eigenphi.io/mev/bsc/tx/0x0aa2689841ae7d4178f21a35e56ad58974071caf40aaa42fdaee72a79c301dad,<$0.01,$0.25,$0.25
5753,2024-06-17 05:28:51,https://eigenphi.io/mev/bsc/tx/0xafb24547d4199209bf18b565faddf667b2de9dbae2c6f6579a3b5f6c3a09db08,<$0.01,$0.14,$0.14
5759,2024-06-17 05:27:39,https://eigenphi.io/mev/bsc/tx/0x3b4edec6f5840d1c62a4078077583c0c51e17a9870f4d77e571e53d690d66e44,<$0.01,$0.12,$0.13
5823,2024-06-17 05:08:51,https://eigenphi.io/mev/bsc/tx/0x07e2ceb645faee410fa236b63bc2daea041db3dc76de90fa9a780d8e6a551f09,<$0.01,$0.18,$0.18
5860,2024-06-17 04:58:24,https://eigenphi.io/mev/bsc/tx/0xff3fbceb9ad493bdf413a4318c22a4e5e7d177fe1ce3cdea67128497c365c789,<$0.01,$1.31,$1.32
5886,2024-06-17 04:52:33,https://eigenphi.io/mev/bsc/tx/0x0d1e7f8c8ad235505cc097255abcab69e839923381c6a944733b5649aca68352,<$0.01,$3.03,$3.04
5912,2024-06-17 04:48:18,https://eigenphi.io/mev/bsc/tx/0xeea22e99d39d1429c5bca101e8e63ed88ed3f173d23240f09d523b109617a015,<$0.01,$0.19,$0.20
5933,2024-06-17 04:41:18,https://eigenphi.io/mev/bsc/tx/0xbbeeec7b7bbd10b0680f05a68495bc69c6806ff7d270bb734ea81aa7885e9f76,<$0.01,$0.99,$0.99
5958,2024-06-17 04:34:21,https://eigenphi.io/mev/bsc/tx/0x794832785478ba7991fc2c5d1b8404225d71e02b7f09acde011a9d1e54c36f3d,<$0.01,$0.19,$0.20
5965,2024-06-17 04:32:54,https://eigenphi.io/mev/bsc/tx/0x9e4475c76521012cedcec9758c8f61b56ca2191c2e95d51570601c4b598352eb,<-$0.01,$0.23,$0.23
6001,2024-06-17 04:23:12,https://eigenphi.io/mev/bsc/tx/0xe5b525f21f0b74e478a363f61a3c2e8bc1c554484d0bd2ce53a5f652c999cb87,<$0.01,$0.20,$0.20
6035,2024-06-17 04:10:15,https://eigenphi.io/mev/bsc/tx/0x5c763bd1edb7041cec55c0c06b4915a6eeac69e2753ff8beb66e7e63666ff8d9,<-$0.01,$1.60,$1.59
6042,2024-06-17 04:09:03,https://eigenphi.io/mev/bsc/tx/0xe819f34925c6cf04ddd0522096c38c2f1d8ff1f9842861eddcabd98162143cd0,<$0.01,$0.16,$0.16
6096,2024-06-17 03:57:22,https://eigenphi.io/mev/bsc/tx/0xe4673f1d15d8d48221a40288697b4fccbf88b658a3f56e57f03e1bedb121250b,<$0.01,$0.19,$0.19
6106,2024-06-17 03:55:52,https://eigenphi.io/mev/bsc/tx/0xf5248b73b04ebb71d58a2fb164b00495e45d07f87a72cdf4a183f4ffaa52207e,<$0.01,$0.19,$0.19
6109,2024-06-17 03:54:40,https://eigenphi.io/mev/bsc/tx/0x1ecee521d8c403eac90be787183cbc58287cbb8b4227e32c66e31968df4f48f5,<$0.01,$0.54,$0.55
6111,2024-06-17 03:54:04,https://eigenphi.io/mev/bsc/tx/0x19541b9c28a4673d2157b5851a29eba249f06b05c2af5c8f48a3f5e7ceae58be,<$0.01,$0.13,$0.14
6131,2024-06-17 03:48:49,https://eigenphi.io/mev/bsc/tx/0x88083eb93a25c5ef4e62b8353ad0c8ebc40ab8ecb48847fda942a83f81238aa2,<$0.01,$0.14,$0.14
6142,2024-06-17 03:47:07,https://eigenphi.io/mev/bsc/tx/0xd9546a734b6ddca1d3b5067a37842f10fb3322d29f6974f16ee0627fc1415718,<-$0.01,$0.20,$0.20
6187,2024-06-17 03:36:04,https://eigenphi.io/mev/bsc/tx/0x910e9cce4a5b528c35262eea81b2b387759dd0c422a3dfa25506016ca4d3d20a,<$0.01,$0.24,$0.24
6217,2024-06-17 03:28:32,https://eigenphi.io/mev/bsc/tx/0xecfed1a8f5d32c0ff674b1c2cafaaa018555bf003032c3f101125bac9707e71c,<$0.01,$0.13,$0.14
6257,2024-06-17 03:20:47,https://eigenphi.io/mev/bsc/tx/0xc5819dc3f7ac9236404ed741325d312064204697dcac596f94dbf08e27a6d85f,<$0.01,$2.16,$2.16
6349,2024-06-17 03:00:35,https://eigenphi.io/mev/bsc/tx/0x37978bf2f4714961e1c6e16a5bbd6d6a18855c0536d798230318692c8011ab27,<$0.01,$0.13,$0.14
6427,2024-06-17 02:43:56,https://eigenphi.io/mev/bsc/tx/0x236d81141a7cb3578c7761d742e5a2f0b170bad8bc8b8c742ad4f0d8189c3fe8,<$0.01,$0.18,$0.18
6463,2024-06-17 02:34:23,https://eigenphi.io/mev/bsc/tx/0x660d62f910d5f80cdfc97ffcf797307e6c976a6370f6661a7b53fa82d3df7487,<$0.01,$0.13,$0.14
6466,2024-06-17 02:34:08,https://eigenphi.io/mev/bsc/tx/0x698426bcf2fb4342816bd515317f0c592a1b340021f561234c2563c2cf73f656,<$0.01,$1.22,$1.22
6532,2024-06-17 02:18:44,https://eigenphi.io/mev/bsc/tx/0x676f2b2c11197528ee11ac78474bbcb55183fb1b30f93b4ff063717f1d4c4ae9,<-$0.01,$1.90,$1.89
6571,2024-06-17 02:08:38,https://eigenphi.io/mev/bsc/tx/0x39355f755b14e3e3d91f1b662acd6815c90490fe0c79684e7badf73318bab2fe,<$0.01,$0.72,$0.73
6606,2024-06-17 02:00:20,https://eigenphi.io/mev/bsc/tx/0x7b7aa06929798cfbb36d71c7653959c0d6c3f21df637a88270d214652e5a11db,<$0.01,$0.12,$0.13
6637,2024-06-17 01:54:17,https://eigenphi.io/mev/bsc/tx/0x142c802957987fe1c7af11035b9eea4f27055c9051f8b9449022ffdbf4c43c47,<$0.01,$0.13,$0.14
6679,2024-06-17 01:45:11,https://eigenphi.io/mev/bsc/tx/0x031ebbc7e527239a7749d9e8a941df25994c3b138342332125a670638ff61b97,<$0.01,$0.21,$0.22
6706,2024-06-17 01:39:53,https://eigenphi.io/mev/bsc/tx/0xb673e555f6c8cc91da4894157babc63fe3f2a37f1263668d084313a0efcff150,<$0.01,$0.35,$0.35
6769,2024-06-17 01:27:38,https://eigenphi.io/mev/bsc/tx/0x3236a8df4f5712612e01710d8533a52628498ea880943a0520d1b024bb529a8f,<$0.01,$0.13,$0.14
6821,2024-06-17 01:21:50,https://eigenphi.io/mev/bsc/tx/0x3bf2d85ac3a42a24950674c97123954255db660feb993d78cc35db36e19481cd,<$0.01,$0.11,$0.11
6828,2024-06-17 01:21:08,https://eigenphi.io/mev/bsc/tx/0x97b69c565bb742e2e38e405612501d7f8ef0d9b4231e6011e5571e9d1758b601,<$0.01,$0.25,$0.25
6853,2024-06-17 01:16:29,https://eigenphi.io/mev/bsc/tx/0x0e4ace6009f10a52a833fbfdd6f54dc482aa2519601104d4191254a09e8ddfa8,<$0.01,$0.13,$0.13
6856,2024-06-17 01:15:14,https://eigenphi.io/mev/bsc/tx/0x1ce9293e09e91b7ea9ea80bbe1f3cce8cbaa145350566cfd4ab1b5e0f963aeb5,<$0.01,$0.17,$0.17
6860,2024-06-17 01:13:59,https://eigenphi.io/mev/bsc/tx/0x3a6e365543b87756e289edb2ff97cdeb3368dd8edbd558a02b3a4db134e4f141,<$0.01,$0.20,$0.21
6867,2024-06-17 01:13:05,https://eigenphi.io/mev/bsc/tx/0xbb12776056fe1f8a35c0d1a7c0b7f3702b47555387379c1af077398c68ebc720,<$0.01,$0.12,$0.12
6872,2024-06-17 01:12:14,https://eigenphi.io/mev/bsc/tx/0x6b7e1e003965bb19e5310fbff0695adf8025e419006b0935ded43cf5529887b0,<$0.01,$1.67,$1.68
6877,2024-06-17 01:11:44,https://eigenphi.io/mev/bsc/tx/0x54537805b5ac500f37f648d2e0a67ad192cb97ebe304ef118a4b126683a3cba2,<-$0.01,$0.24,$0.23
6909,2024-06-17 01:02:47,https://eigenphi.io/mev/bsc/tx/0xf46cdcd63cd877e17fda6e7789a9ccd52ed3ccd4f30d379b323ed42dccff4f94,<$0.01,$2.90,$2.91
6949,2024-06-17 00:57:02,https://eigenphi.io/mev/bsc/tx/0xa7f3ef2a16926eeb260814426ab0cb20fa7470c689f6047264a8fcb7d32a96fd,<-$0.01,$0.33,$0.32
7001,2024-06-17 00:47:32,https://eigenphi.io/mev/bsc/tx/0xaa851d138dfb7a0cbed4e1cc7e94d09c3aacdcdf6c1c32706ac03a30f838b2c4,<-$0.01,$0.14,$0.14
7009,2024-06-17 00:45:26,https://eigenphi.io/mev/bsc/tx/0xf4464a2ceb039d8db399e5fec806e0e99966a01837cf7f52f649a3bbb2574d01,<$0.01,$0.14,$0.14
7041,2024-06-17 00:39:24,https://eigenphi.io/mev/bsc/tx/0x98b1cac727dd7610dc5f45c612e4631d489b10547db5383e46c889c4e10b3eec,<$0.01,$0.17,$0.18
7052,2024-06-17 00:37:21,https://eigenphi.io/mev/bsc/tx/0xc93b8c6ca1b077fbec75c0559446bc3e125baa47cad6ef26760cd6a42b028567,<$0.01,$0.20,$0.21
7144,2024-06-17 00:17:20,https://eigenphi.io/mev/bsc/tx/0x0310eced57201bf16d36f041a560c269487eb6f6b7efbd6a1e5afe5ddcbea157,<$0.01,$0.26,$0.26
7150,2024-06-17 00:16:23,https://eigenphi.io/mev/bsc/tx/0xcc84edb299efc3d6ac25a8876c33dff07fc387b42bf64ce68b559377d1d68816,<$0.01,$0.17,$0.18
7184,2024-06-17 00:11:44,https://eigenphi.io/mev/bsc/tx/0x965d395128903cabf96f8fae59c646267e82e151ad89b726e8757ca8503cd3d4,<-$0.01,$0.24,$0.24
7207,2024-06-17 00:08:15,https://eigenphi.io/mev/bsc/tx/0xf006d4515329ccd1ce8c09e8f0e653e50bfe6782fd1ce4b62cc7b56784970f59,<-$0.01,$0.18,$0.18
7230,2024-06-17 00:05:05,https://eigenphi.io/mev/bsc/tx/0x50eba5c69d4b508fb438afbcc8a0f1330d2c75c34b970c6a2fcd34d1b3cfdeaa,<-$0.01,$0.15,$0.15
7238,2024-06-17 00:03:16,https://eigenphi.io/mev/bsc/tx/0x61186698d565a802af1da85327b079756b47eb6f4e877b63ffeffa5e43b1c8a9,<$0.01,$0.14,$0.15
7245,2024-06-17 00:01:35,https://eigenphi.io/mev/bsc/tx/0xdb504ecdccffe522d7491651d7e8e3293d5c0c5792f21033d95bf8a5593a6221,<$0.01,$0.13,$0.13
7251,2024-06-17 00:01:14,https://eigenphi.io/mev/bsc/tx/0x3686f477fa43f2b49f13d5d83da510ea46029bfa70aa5fc55785212a8d26f963,<$0.01,$0.32,$0.32
7294,2024-06-18 23:57:22,https://eigenphi.io/mev/bsc/tx/0x6e6315f1984e9ffe8965505222bb5ee098404902a55314d157411394fb1a50aa,<$0.01,$4.01,$4.02
7357,2024-06-18 23:49:37,https://eigenphi.io/mev/bsc/tx/0xb98b883d0eed47d129e138d5b472c296865d289f7dae66eb42378e93d32268cc,<$0.01,$1.68,$1.69
7371,2024-06-18 23:47:46,https://eigenphi.io/mev/bsc/tx/0xbb1f229bdadbe99db2742f3eec8f9006cc496e084de55ec5a6ddae583643ccd1,<-$0.01,$0.33,$0.32
7405,2024-06-18 23:44:31,https://eigenphi.io/mev/bsc/tx/0x0a52c17709c85befa41c2b679fe0bd18f5994b087bd59dc313006e38a7afac78,<$0.01,$1.28,$1.29
7419,2024-06-18 23:42:52,https://eigenphi.io/mev/bsc/tx/0x9906ebd0f33e8df7be3e3ad4e77352e954c82e0469428a630eacc658c71b320d,<$0.01,$0.15,$0.15
7454,2024-06-18 23:38:28,https://eigenphi.io/mev/bsc/tx/0xff31c24ddb1711b86591fe5839420b6a04ae0f2ab943fe76c4861e06431ff290,-$0.71,$0.71,<$0.01
7538,2024-06-18 23:25:28,https://eigenphi.io/mev/bsc/tx/0xf66a59219128269ed2b7285276e819e0e3cf845e39a4d854ba20ff9c89fceebc,<$0.01,$0.17,$0.17
7543,2024-06-18 23:25:01,https://eigenphi.io/mev/bsc/tx/0xb8bc4c7904610aa2b904b1525d35b912c6f39ddad35e65eeb8e0c31fde8c4613,<-$0.01,$0.55,$0.54
7581,2024-06-18 23:20:31,https://eigenphi.io/mev/bsc/tx/0xd1fb28b43c41535484c9d570dfa1303750ca30bda660647e8778cecae53efcc1,<$0.01,$0.18,$0.18
7614,2024-06-18 23:13:14,https://eigenphi.io/mev/bsc/tx/0x7c76556ad04fb25e20f293d8b88babe8926195b993500e89556d968089d175d0,<$0.01,$1.68,$1.68
7735,2024-06-18 22:59:49,https://eigenphi.io/mev/bsc/tx/0x35eb129b81ee557808db43fc87869c43ff34db72e926b235d755b41ee77178da,<$0.01,$0.21,$0.21
8047,2024-06-18 22:24:01,https://eigenphi.io/mev/bsc/tx/0x205915971d9cfa9801e9e19443579cd558750549be49d82ffdbfd4be170c5f6c,<$0.01,$0.19,$0.20
8077,2024-06-18 22:21:34,https://eigenphi.io/mev/bsc/tx/0x07496d83e8d2ee5cebc1a174d41f46a8d2a93442e2a7bfff0e288f852aefbeaf,<$0.01,$0.25,$0.25
8118,2024-06-18 22:17:49,https://eigenphi.io/mev/bsc/tx/0xd1f6d10431f6898b4873656ab6073cfbe05448beb50b1eaaf8dfd089d580a72e,<$0.01,$0.14,$0.14
8148,2024-06-18 22:13:37,https://eigenphi.io/mev/bsc/tx/0xa1ee3c38f8b13865a76d36c3110cd50ecd35949d28f0a3263b94770a1f4665e8,<$0.01,$2.98,$2.98
8279,2024-06-18 21:59:52,https://eigenphi.io/mev/bsc/tx/0xfc925f5e1e0e2cbabdd4f15d771f2fd9ad6f2c1c7eb7a5f6f2777ee549b771ee,<$0.01,$0.20,$0.20
8283,2024-06-18 21:59:37,https://eigenphi.io/mev/bsc/tx/0xf62f6173dcaf2e652bd3b6510b5bccc79d6267849712f61685ca84db90f96103,<$0.01,$0.14,$0.14
8346,2024-06-18 21:51:19,https://eigenphi.io/mev/bsc/tx/0x670e9ac61e534424bab6919e4a68846d7dcac0a82dbd889e7c4b1d50d40f454f,<$0.01,$0.13,$0.13
8361,2024-06-18 21:49:13,https://eigenphi.io/mev/bsc/tx/0xbf73a65dc84bcd7f103cb6ef49bdaa22ef219e4e925cf31b848fd351d3d77987,<$0.01,$0.12,$0.13
8383,2024-06-18 21:47:28,https://eigenphi.io/mev/bsc/tx/0x899db65e5334aed768d524f8ad8c24ec74f65f84759bbe0d000fcd81f4150809,<$0.01,$0.27,$0.27
8387,2024-06-18 21:47:19,https://eigenphi.io/mev/bsc/tx/0xb2ccc6da6a421b7cd7fb70058d7bad0916ff0c08dc710074f9e88df0748ea00f,<-$0.01,$0.18,$0.18
8438,2024-06-18 21:41:19,https://eigenphi.io/mev/bsc/tx/0xf4cafc1c223431da0c83b259d5b4e04c22aaac2461e7abd9532630faaa43beef,<$0.01,$0.28,$0.28
8489,2024-06-18 21:35:04,https://eigenphi.io/mev/bsc/tx/0xb369d3a45d663c5cf0f3d7a466eb1f31f1d5cbd4fdd6ec7cd251bda2ec2af4a0,-$0.36,$0.36,<$0.01
8542,2024-06-18 21:29:49,https://eigenphi.io/mev/bsc/tx/0xc479dcb84551b6f1124bdc7afb58bbf2a2465852d01a36973946901fe95e2f9b,<$0.01,$0.37,$0.38
8628,2024-06-18 21:20:52,https://eigenphi.io/mev/bsc/tx/0x785caff4a2afc805c0e9e2334ec3ca087844913d62344fb1870562db8d4215c8,<-$0.01,$0.33,$0.33
8671,2024-06-18 21:16:46,https://eigenphi.io/mev/bsc/tx/0x54c14cd30d0bdef5098eec08d7656b33f4a744ee32fb739cb056441b8d8fb654,<$0.01,$0.14,$0.15
8759,2024-06-18 21:08:49,https://eigenphi.io/mev/bsc/tx/0x73cb00013c947f56e4ed41db2f8f3111dd83d17b88ae06475c795ad2b607b6f1,<$0.01,$0.34,$0.35
8902,2024-06-18 20:55:40,https://eigenphi.io/mev/bsc/tx/0x582e405d0ee71b844783c36bc0f04c37bba650b84627186b1f7af861bcbdce74,<$0.01,$0.20,$0.21
8952,2024-06-18 20:50:21,https://eigenphi.io/mev/bsc/tx/0xac4bb94b28b57a598243958ed1b5df8cdf5d79700dc16f22e7940acbe7085336,<$0.01,$0.11,$0.12
9023,2024-06-18 20:44:06,https://eigenphi.io/mev/bsc/tx/0xa24adb67b3937f4ca7a87bc5d33c632ed19a08b344991cc6f9b2e657f270582d,<$0.01,$0.19,$0.19
9083,2024-06-18 20:37:01,https://eigenphi.io/mev/bsc/tx/0x48d61740e54a0e75735c6c10776c119338ebda884fc2e624d321bd3f5888a85d,<$0.01,$0.12,$0.13
9116,2024-06-18 20:30:12,https://eigenphi.io/mev/bsc/tx/0xe2a02c44c58897435b52647767b2c38443dc54c9f5022e44ae63dae416e2a02f,<$0.01,$0.14,$0.15
9336,2024-06-18 20:04:09,https://eigenphi.io/mev/bsc/tx/0x3022f18d37ad5f0053bbd1f863809caf13046b7fb90f0629ed2a46f57b7c09b9,<$0.01,$0.36,$0.36
9447,2024-06-18 19:47:09,https://eigenphi.io/mev/bsc/tx/0xab31e66e2c2eb333008c49dcc74adfa0c07b0c84540eb00d7db4c0458e5a7321,<$0.01,$0.35,$0.36
9523,2024-06-18 19:35:33,https://eigenphi.io/mev/bsc/tx/0x0b2985ca74d870f4f83a563e5b6768da01e3e62d062ef97b5ae3cc1df6b7f9b6,<$0.01,$0.27,$0.27
9545,2024-06-18 19:32:00,https://eigenphi.io/mev/bsc/tx/0xacedced3c284f63865634c30f296ab9d74f7fddacc22c56c3c83b949ea94c18e,<-$0.01,$0.34,$0.34
9578,2024-06-18 19:26:45,https://eigenphi.io/mev/bsc/tx/0x07fb70e32a81c521cf2b8084e956970b1c7b8f123cbae93b081fd3847859aec7,-$0.33,$0.33,<-$0.01
9583,2024-06-18 19:26:12,https://eigenphi.io/mev/bsc/tx/0xcdc71a5def4391e6759307f33ada9427a80100c1c3cd696de585c92cc7729260,<$0.01,$0.13,$0.14
9605,2024-06-18 19:22:48,https://eigenphi.io/mev/bsc/tx/0x5817fccbdc3ad9d0e375b286f786a591bdb6f5a9a5312c062968f892daac0fa2,<$0.01,$0.13,$0.14
9731,2024-06-18 19:00:15,https://eigenphi.io/mev/bsc/tx/0x22948622046fd62e775da3403c29e83c62e929face5fdd4c41ee6276a8fd5c3a,<$0.01,$3.40,$3.41
9735,2024-06-18 18:59:30,https://eigenphi.io/mev/bsc/tx/0x76c897d3fd6ddaeaa4f0c6a3227a73a562955d25d701266f8fc9c916baa72b01,<$0.01,$0.13,$0.14
9737,2024-06-18 18:59:15,https://eigenphi.io/mev/bsc/tx/0x60bdbd569fdfbcc094bf2d3f46e53aabd6b005cf170de82837d2735961ec357c,<$0.01,$2.03,$2.04
9738,2024-06-18 18:58:57,https://eigenphi.io/mev/bsc/tx/0xe97038006deb91d3ea86e3f5ce5217331c87499643f53e3269ebaf47555b5008,<$0.01,$0.15,$0.16
9766,2024-06-18 18:55:12,https://eigenphi.io/mev/bsc/tx/0x0fb2a31f5a3b84e1ab6eda4cf24e1c1d5e6b15973f7cefdc4ecbd3a311c5bc4e,<$0.01,$0.11,$0.12
9836,2024-06-18 18:41:15,https://eigenphi.io/mev/bsc/tx/0x939dd7b33f103e7d782a5628ce17193757f3ef6f123f53b8bed7788e602e3036,<$0.01,$0.12,$0.13
9847,2024-06-18 18:39:21,https://eigenphi.io/mev/bsc/tx/0x27974352b7e5e4681c2f8a47e0ffb87c8f9865cc2adebcf234306765055cb05b,<$0.01,$0.12,$0.12
9852,2024-06-18 18:38:54,https://eigenphi.io/mev/bsc/tx/0xe4b2746340810e57cdad510bde7544ceeffcf3a23ea9a797bb67cd2c89aaa82b,<$0.01,$0.12,$0.13
9856,2024-06-18 18:38:36,https://eigenphi.io/mev/bsc/tx/0x7c6ce135eee1d72f87da2bc5ff8185ef94511b4d24d5665eb1c668473b65d5bc,<$0.01,$0.36,$0.36
9863,2024-06-18 18:36:45,https://eigenphi.io/mev/bsc/tx/0x855b234985c2c23a0472c094c4fb4ee03e1d33db241a6d4d6382040ecc7c7873,<$0.01,$0.17,$0.17
9894,2024-06-18 18:31:51,https://eigenphi.io/mev/bsc/tx/0xdb589a2e23a1345ee77d66d3adb2b4bbf69c0c9cc7dd3f1b3cae002520f80ff9,<$0.01,$0.28,$0.28
10041,2024-06-18 18:09:07,https://eigenphi.io/mev/bsc/tx/0x9047493b484760a7d45ea551f2e0f497208cc096338156c6f0baa2a66742c10e,<$0.01,$0.14,$0.14
10043,2024-06-18 18:08:40,https://eigenphi.io/mev/bsc/tx/0x523edb45f3651aac060180b089ef8c6e0808a9b4a9a672d423429897b3167a87,<$0.01,$2.16,$2.16
10050,2024-06-18 18:07:51,https://eigenphi.io/mev/bsc/tx/0x3b1b4958876fc2e8de57659acab9862ae7c11c2cc036bb63e5478ad5a95bdbd6,<$0.01,$0.17,$0.17
10082,2024-06-18 18:02:06,https://eigenphi.io/mev/bsc/tx/0x93c76971dd35204a6c1b573c505bd11e4656b5f84fcf339f6cb3a99fd8e20ff6,<-$0.01,$0.30,$0.30
10248,2024-06-18 17:32:13,https://eigenphi.io/mev/bsc/tx/0xd93ec1ff347433545f84a8fbc99910b8b0dd9d40711b92f00a0ec47b0781ba28,<$0.01,$0.13,$0.13
10354,2024-06-18 17:16:41,https://eigenphi.io/mev/bsc/tx/0x308afada425fd3a8e65bd2967de54d2220915d369a09dfe34670c5c6a031754a,<$0.01,$0.65,$0.65
10384,2024-06-18 17:12:41,https://eigenphi.io/mev/bsc/tx/0xd0d2b2b6a93c968f86a23b6697ed8150538b9b432c28f8d3765e100f9ceaf08a,<$0.01,$0.14,$0.14
10392,2024-06-18 17:11:26,https://eigenphi.io/mev/bsc/tx/0xf71990d814a490585c14846380347ea0666384cab2ed14d97bd714de4a2157c3,<-$0.01,$1.58,$1.58
10411,2024-06-18 17:07:53,https://eigenphi.io/mev/bsc/tx/0x604c64ef5b8a2f7c68c82342bcd256c375fd99ea5fb01943af5a17bac89c6803,<$0.01,$1.76,$1.76
10423,2024-06-18 17:04:56,https://eigenphi.io/mev/bsc/tx/0xf05fd8c3a9206c1146eb8b3b436d040bb5533eedd1bbe85ee30881a5662b533d,<$0.01,$0.13,$0.13
10465,2024-06-18 16:58:17,https://eigenphi.io/mev/bsc/tx/0x2cd3afb74b1260f0996573dd0abbf0da8602abfb0b5c5aa651a03a8d83702124,<$0.01,$0.21,$0.22
10505,2024-06-18 16:50:58,https://eigenphi.io/mev/bsc/tx/0xd200727ad6d21b5a66ad86fa9eb296a71ff08991f8ac7c14271865afb6caa8fe,<$0.01,$0.33,$0.34
10511,2024-06-18 16:49:31,https://eigenphi.io/mev/bsc/tx/0xe4fd29cf42da952ba31ed79a51076a0b6bc1e7bdbfc16a54575879611d8895f6,<$0.01,$0.15,$0.16
10833,2024-06-18 15:58:50,https://eigenphi.io/mev/bsc/tx/0x0f3fd11ea10314a271c8daa34610301adb9e2e5cbf6b6e54ec0721b3062ffc1f,<$0.01,$0.53,$0.54
10936,2024-06-18 15:46:32,https://eigenphi.io/mev/bsc/tx/0xb870a690b7df2ff22e2aa6e7668fd6bbdecc32d9dc3fba45ee3f933ceee7cf8f,<$0.01,$0.11,$0.12
10956,2024-06-18 15:43:32,https://eigenphi.io/mev/bsc/tx/0x2481fbf83fc488ed44c807aed6adaacd476f0edefbaa0377c2564201abc7650f,<$0.01,$0.13,$0.14
10989,2024-06-18 15:38:17,https://eigenphi.io/mev/bsc/tx/0xd343a4e6bba183b8ddc684f74167ad4ec7697d5cbbdb588f82c326279370d95e,<$0.01,$0.15,$0.16
11095,2024-06-18 15:21:26,https://eigenphi.io/mev/bsc/tx/0x1f8345edb0333f3d2d6f87f3e92a3dd48c50c3279c077626bf00ef9c0f180813,<$0.01,$0.14,$0.14
11106,2024-06-18 15:19:56,https://eigenphi.io/mev/bsc/tx/0x79b24af890ee52b118fe25f7f6e578a3825eb852e40892e883916b809db96fa3,<-$0.01,$0.69,$0.69
11108,2024-06-18 15:19:20,https://eigenphi.io/mev/bsc/tx/0xecf4de1d35221f16fbc9d9f9e97bd8609489413b2e2647d9085a17a6e57797fc,<$0.01,$0.36,$0.36
11195,2024-06-18 14:59:11,https://eigenphi.io/mev/bsc/tx/0x1e04ec776341de0d76dca0df56cd13c900d323a09b17905baf9a71a1d3002fda,<$0.01,$0.25,$0.25
11235,2024-06-18 14:52:14,https://eigenphi.io/mev/bsc/tx/0x3fedfbb90d0f0541b9b4fcfbf2d12951b0fec975bb8e2f846cbc1f772b647bdb,<$0.01,$0.13,$0.13
11281,2024-06-18 14:44:07,https://eigenphi.io/mev/bsc/tx/0xf2445eeebafbb32b419193820cb983ee2c0e67bc89b638c2122d3ee95f0d0487,<$0.01,$0.69,$0.70
11304,2024-06-18 14:40:28,https://eigenphi.io/mev/bsc/tx/0x39146384d3346c72bc5f1af8436ae27e1264f2fe72a2fc22885489ca4944cf0d,<$0.01,$3.96,$3.97
11374,2024-06-18 14:26:04,https://eigenphi.io/mev/bsc/tx/0xb6dd12889465da3802923b23a3bb8f6fc35d029a0be16f4cea7b99b4f14fb07e,<$0.01,$0.28,$0.28
11389,2024-06-18 14:21:28,https://eigenphi.io/mev/bsc/tx/0xb2146d8e699727efc15dfa04068c36a147510ceb93d2f0540bf16f7739179d2a,<$0.01,$0.81,$0.81
11407,2024-06-18 14:18:01,https://eigenphi.io/mev/bsc/tx/0x41724da0f5f1fb4265e11efb0aa9a42b4b3c742c4b9655b404a1f07db3ef4e88,<$0.01,$0.14,$0.14
11416,2024-06-18 14:16:52,https://eigenphi.io/mev/bsc/tx/0xb4cb7307556981f80137594f1655bbc0c94ca3015f1788c5a770966050c17c52,<$0.01,$0.15,$0.16
11519,2024-06-18 14:02:13,https://eigenphi.io/mev/bsc/tx/0x9d390c6b3d665604bee31902fccda7687ea26cc6d34ad4eb021c015f437d648b,<$0.01,$0.11,$0.11
