,blockNumber,timeStamp,hash,from,to,contractAddress,tokenName,tokenSymbol,value,tokenDecimal,gas,gasPrice,gasUsed,evt_block_time,cex_name,distinct_name,gasFee,timeStamp_midnight,TokenPrice_traded,ETH-USD,Volume,gasFee_inUSD,gasFee_percentage_bp
45,19981042,1717052519,0x24da3f102e03c18816d90f5214f2e0acce7c38fd697a0467c4c5a60f52d70d94,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,126538000000,6,182000,12164910287,62260,2024-05-30 07:01:59.000 UTC,OKX,OKX 81,0.0007573873144686201,1717027200,1.0,3762.22,126538.0,2.8494577022401315,0.22518592851476485
46,19980685,1717048235,0x33e8f7a3866ba0a5d5da7e971f80c359662150631aeac744df8a4b939fbc4fc9,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x163f8c2467924be0ae7b5347228cabf260318753,Worldcoin,WLD,311100000000000000000000,18,135241,7852727830,34511,2024-05-30 05:50:35.000 UTC,OKX,OKX 81,0.00027100549014113005,1717027200,4.928,3762.22,1533100.8,1.0195822751187622,0.006650458176779779
47,19980465,1717045571,0x9feb8cc96ad24013b99b15f76c4f0fe046aac220f2988e912dbae14fd24b0819,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,108412000000000000000000,18,135782,7507024150,34718,2024-05-30 05:06:11.000 UTC,OKX,OKX 81,0.0002606288644397,1717027200,0.9994,3762.22,108346.95279999998,0.9805431263723281,0.09050029567350491
48,19977906,1717014647,0x88f1761b7b284dcc3c2dacd6c9fe9a0d76b16dcf9766b877f3b3a16b79188ec7,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,FLOKI,FLOKI,1841513094000000000,9,84739,9727731697,67491,2024-05-29 20:30:47.000 UTC,Revolut,Revolut 3,0.0006565343399622271,1716940800,0.0002945,3840.39,542325.606183,2.521347913847537,0.04649140451975532
49,19976907,1717002527,0x02450aac38717f5b361945adb9044092d738e5981ff2b60d78779b99557b8de7,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0x111111111117dc0aa78b770fa6a738034120c302,1INCH Token,1INCH,436746178000000000000000,18,41866,15990287300,34530,2024-05-29 17:08:47.000 UTC,Revolut,Revolut 3,0.000552144620469,1716940800,0.4591,3840.39,200510.1703198,2.120450679002943,0.10575277431668274
50,19976392,1716996299,0x3f4ed769e82ae0fc1ae02a8e51e810d30108388b652a1b864ddd0343e5b39271,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIBA INU,SHIB,10621094625000000000000000000,18,42200,21440542524,34807,2024-05-29 15:24:59.000 UTC,Revolut,Revolut 3,0.000746280963632868,1716940800,2.672e-05,3840.39,283795.64838,2.86600994992603,0.10098850938293692
51,19974711,1716975935,0x0410511cad92eded9cde5a4504a02b6b8fa59cc36ccb90cea2aca43601c887df,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0xd1d2eb1b1e90b638588728b4130137d262c87cae,Gala,GALA,224093000000000,8,166415,9051384794,63160,2024-05-29 09:45:35.000 UTC,OKX,OKX 81,0.00057168546358904,1716940800,0.04575,3840.39,102522.5475,2.1954951375127134,0.21414754032645483
52,19973593,1716962459,0xacf0cd9b9b91b25b61e0a1eb5656fa330a7d06e3d96ec3b01b4562e3720fa04e,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,181365020000,6,84000,9566677196,46109,2024-05-29 06:00:59.000 UTC,Coinhako,Coinhako 5,0.00044110991883036403,1716940800,0.999,3840.39,181183.65498,1.6940341211769416,0.0934981757247329
53,19972990,1716955175,0xdf9ed9486dfd2d984838319df70f6efb54211aa06e0737cda5bef1ed8e3209b5,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0x514910771af9ca656af840dff83e8264ecf986ca,ChainLink Token,LINK,15066560100000000000000,18,42433,12299589696,35001,2024-05-29 03:59:35.000 UTC,Coinhako,Coinhako 5,0.00043049793894969605,1716940800,18.51,3840.39,278882.02745100006,1.653279979763023,0.05928241396098953
54,19971889,1716941867,0xdd2817468ee1e3ec094da2e0bcc4ca868ef6fba34c5a0c61ed1c86650bda8a7d,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0xd1d2eb1b1e90b638588728b4130137d262c87cae,Gala,GALA,218666400000000,8,166415,6768445749,63160,2024-05-29 00:17:47.000 UTC,OKX,OKX 81,0.00042749503350684006,1716940800,0.04575,3840.39,100039.878,1.6417476517293335,0.16410932165764272
55,19971185,1716933323,0x90bb4e2d93ff3379b14c31385f24b2cde8581ccd18f2aa5e01b624da0ee21d0a,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIBA INU,SHIB,12477080558000000000000000000,18,137009,11471924077,34795,2024-05-28 21:55:23.000 UTC,OKX,OKX 81,0.00039916559825921505,1716854400,2.548e-05,3891.26,317916.01261784,1.5532571258821533,0.048857467514519
56,19969662,1716914951,0xb1f14314f5f59c8f4a34a453d320511e4fb936092b22796c74b176506d1c1353,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,FLOKI,FLOKI,3161061070000000000,9,84739,23932727218,67491,2024-05-28 16:49:11.000 UTC,Revolut,Revolut 3,0.001615243692670038,1716854400,0.0002774,3891.26,876878.340818,6.285333171539213,0.07167850862499249
57,19969498,1716912971,0xbb21737db32fc16d8bb742d7c26d1a6eaf17344f0834f46a9b6c7cc602d6d324,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0xc944e90c64b2c07662a292be6244bdf05cda44a7,Graph Token,GRT,417353960000000000000000,18,41881,20213159608,34542,2024-05-28 16:16:11.000 UTC,Coinhako,Coinhako 5,0.000698202959179536,1716854400,0.3252,3891.26,135723.507792,2.7168892469369617,0.20017823670610319
58,19969416,1716911987,0x3062d3bb7695cc88e50914d19a999f4e6ee4d6421bd9ea22b649ecbd8b97dcf7,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,505482171000,6,84000,20004475132,46109,2024-05-28 15:59:47.000 UTC,Coinhako,Coinhako 5,0.000922386343861388,1716854400,0.9993,3891.26,505128.3334803,3.589245084414065,0.07105610290526389
59,19966691,1716879095,0x1a37f1383eb5eacb414dd4344214138dff71ba0f2fb21a10ff3bd91360384545,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0xc944e90c64b2c07662a292be6244bdf05cda44a7,Graph Token,GRT,417353960000000000000000,18,41881,17397005972,34542,2024-05-28 06:51:35.000 UTC,Coinhako,Coinhako 5,0.000600927380284824,1716854400,0.3252,3891.26,135723.507792,2.3383646778071245,0.1722888478089391
60,19965016,1716858911,0x9e1c075cf8dc1e0214696fe5e27ef04c2e97f69ffee05ecc7afc6fa9502c3cb3,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,2257244000000000000000000,18,147659,10593992337,38875,2024-05-28 01:15:11.000 UTC,OKX,OKX 81,0.00041184145210087505,1716854400,0.4479,3891.26,1011019.5876000001,1.6025821689020512,0.01585114856880594
61,19964032,1716846995,0xf17281a5b1f159a2cd12e9ba8fcf1cc969df860d3fcfd64f7e571dedb436c43b,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,FLOKI,FLOKI,2384393198000000000,9,84739,15701728195,67491,2024-05-27 21:56:35.000 UTC,Revolut,Revolut 3,0.001059725337608745,1716768000,0.0002255,3824.34,537680.666149,4.052749997630628,0.07537466479234618
62,19963522,1716840863,0x7ec1fc4099e4155f9b4e9c54a1eafb30b8fd00fe2dc2e9a428c9526cd8cbe2b0,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0x57e114b691db790c35207b2e685d4a43181e6061,Ethena,ENA,171719731000000000000000,18,41625,22559902983,34329,2024-05-27 20:14:23.000 UTC,Revolut,Revolut 3,0.000774458909503407,1716768000,0.9204,3824.34,158050.8404124,2.96179418597026,0.187395029235029
63,19962547,1716829079,0x4ffd7043884c77972b05446bf05878cc2641ca9156df0702288d39b9749dcdf9,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x46a189c7f37953b91e5bd75d0e608efdafefaf1c,0x5a98fcbea516cf06857215779fd812ca3bef1b32,Lido DAO Token,LDO,10200000000000000000000,18,160597,24225076593,132721,2024-05-27 16:57:59.000 UTC,Coinmetro,Coinmetro 4,0.0032151763904995534,1716768000,2.565,3824.34,26163.0,12.295927677243062,4.699739203165945
64,19962543,1716829031,0xf8b04bd53b317770a14d98dbf5fcea6ee252cb6f60c5ffe40f36cc455c2a577e,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x514910771af9ca656af840dff83e8264ecf986ca,ChainLink Token,LINK,5429000000000000000000,18,137516,21790199408,34989,2024-05-27 16:57:11.000 UTC,OKX,OKX 81,0.000762417287086512,1716768000,17.03,3824.34,92455.87000000001,2.9157429276964315,0.3153659067505861
65,19962144,1716824207,0xb87c88b4d7c38f5abbd6224090097544e198b1202adda8b1dafa31481b7c8e7a,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0x6982508145454ce325ddbe47a25d4ec3d2311933,Pepe,PEPE,12925816097660000000000000000,18,52515,31351347324,43386,2024-05-27 15:36:47.000 UTC,Revolut,Revolut 3,0.001360209554999064,1716768000,1.594e-05,3824.34,206037.50859670038,5.201903809565121,0.252473631864156
66,19960485,1716804167,0x9bee6300d426b7587aed0875a868882e518ffc50d9b40b0a67e0e77935aebab2,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0xd1d2eb1b1e90b638588728b4130137d262c87cae,Gala,GALA,45350800000000,8,166415,17950762869,63160,2024-05-27 10:02:47.000 UTC,OKX,OKX 81,0.0011337701828060401,1716768000,0.04387,3824.34,19895.395959999998,4.335922660912452,2.1793598225588933
67,19960311,1716802079,0xa451168ea9d3950179117bae2ec69395df9eb412e65550405a7e52d17a73257f,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,100000000000000000000000,18,147628,12014358385,38863,2024-05-27 09:27:59.000 UTC,OKX,OKX 81,0.000466914009916255,1716768000,0.4509,3824.34,45089.99999999999,1.7856379246831309,0.3960163949175274
68,19959700,1716794711,0x62d72b7f20dd50b7a860c798abfd72bd2bb18f973a73a221a906f0bf92915a33,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0x4e15361fd6b4bb609fa63c81a2be19d873717870,Fantom Token,FTM,167100000000000000000000,18,48885,14879347131,40367,2024-05-27 07:25:11.000 UTC,Coinhako,Coinhako 5,0.000600634605637077,1716768000,0.8198,3824.34,136988.58,2.2970309477220994,0.16768046998677552
69,19959672,1716794375,0xc39ec0920933e4ee70a545ae6f5f3ac30c83bad8dd0484cb07819313ba7ee928,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0x4e15361fd6b4bb609fa63c81a2be19d873717870,Fantom Token,FTM,65394000000000000000,18,48871,16575971175,40355,2024-05-27 07:19:35.000 UTC,Coinhako,Coinhako 5,0.0006689233167671251,1716768000,0.8198,3824.34,53.6100012,2.5581901972451875,477.1852527481733
70,19959450,1716791687,0x84e54b85549627e4c2ac42ceb9f81e8c70d6923d80585bee00fc72eb03804005,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIBA INU,SHIB,8432454258000000000000000000,18,42186,11425432051,34795,2024-05-27 06:34:47.000 UTC,Coinhako,Coinhako 5,0.000397547908214545,1716768000,2.431e-05,3824.34,204992.96301198,1.520358367301213,0.07416636868712229
71,19950526,1716683987,0x34bd6d43c8ee56d6b0ae65d789e0cb1e70e3740a5247fbf370e2b50581e3c1de,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x92d6c1e31e14520e676a687f0a93788b716beff5,dYdX,DYDX,47749000000000000000000,18,581536,3314582093,174061,2024-05-26 00:39:47.000 UTC,OKX,OKX 81,0.000576939473689673,1716681600,2.087,3749.23,99652.16300000002,2.163078782941533,0.21706290338540193
72,19941447,1716574319,0x882560501aec7cd6b89115f4d967ed87271f521e2857868714b2162b6ff77360,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,FLOKI,FLOKI,526091878000000000,9,84739,12561447066,67491,2024-05-24 18:11:59.000 UTC,Revolut,Revolut 3,0.0008477846239314061,1716508800,0.0002263,3781.61,119054.5919914,3.2059908117052447,0.2692874552824331
73,19941094,1716570035,0xe6f468e14aaea6d46fe7a4067348eb311a19535cdb1770582f5cae03460807c4,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x2efb50e952580f4ff32d8d2122853432bbf2e204,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIBA INU,SHIB,12766018283000000000000000000,18,42200,11988098080,34807,2024-05-24 17:00:35.000 UTC,Robinhood,Robinhood 4,0.00041726972987056005,1716508800,2.458e-05,3781.61,313788.72939613997,1.5779513831758085,0.05028706372636275
74,19941092,1716570011,0xb05d437fed54f0723e9621a8fe391b117e19b78a0d16af87f6f372e24eeb3f3d,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x2efb50e952580f4ff32d8d2122853432bbf2e204,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,31498381000000000000000,18,48600,11333742084,40130,2024-05-24 17:00:11.000 UTC,Robinhood,Robinhood 4,0.00045482306983092005,1716508800,9.083,3781.61,286099.79462299997,1.7199634691033057,0.06011760586440614
75,19941068,1716569723,0xe6024c68f5293df0a27723b2859b448f218802386143aacc80135e7aca2fbd98,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x2efb50e952580f4ff32d8d2122853432bbf2e204,0xc00e94cb662c3520282e6f5717214004a7f26888,Compound,COMP,86193400000000000000,18,48860,11082552942,40346,2024-05-24 16:55:23.000 UTC,Robinhood,Robinhood 4,0.00044713668099793203,1716508800,59.42,3781.61,5121.611828,1.6908965442285897,3.3014929694289
76,19940730,1716565667,0x92a688f51f01e1879c36aeee0338fab2b05194bd977e2c831de374ad59e168f8,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,7489816000,6,84000,15746727444,45172,2024-05-24 15:47:47.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.0007113111721003681,1716508800,1.0,3781.61,7489.816,2.689901441526473,3.591411913892775
77,19938538,1716539159,0x5aac40125ccd23b7932b2a43dc6cc68d371c61ea8096ed9ca372e965686e42cb,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,581623848000,6,84000,12828408324,46109,2024-05-24 08:25:59.000 UTC,Coinhako,Coinhako 5,0.000591505079411316,1716508800,0.9996,3781.61,581391.1984608,2.236841523352627,0.038473948853621064
78,19938052,1716533291,0x741b269780a6f42af5583e78abc09cc6af8936baeb3486d8acc72d9497f2df7f,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0x5a98fcbea516cf06857215779fd812ca3bef1b32,Lido DAO Token,LDO,228590000000000000000000,18,160582,11362086101,132709,2024-05-24 06:48:11.000 UTC,Coinhako,Coinhako 5,0.001507851084377609,1716508800,2.138,3781.61,488725.4199999999,5.70210473919321,0.1166729723040232
79,19937944,1716531983,0x2947447c722b708c111486a0117bafb8a85764aea9052b79e79e35c5910b8bb0,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0x5a98fcbea516cf06857215779fd812ca3bef1b32,Lido DAO Token,LDO,9049000000000000000,18,160567,9453860110,132697,2024-05-24 06:26:23.000 UTC,Coinhako,Coinhako 5,0.0012544988750166702,1716508800,2.138,3781.61,19.346762,4.74402549075179,2452.103091334762
80,19935518,1716502751,0x50404fc3399ce3422de2f5c749d5dde5800a9b36a4582f368243d65d5be91117,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,1799155000000000000000000,18,147659,18236507588,38875,2024-05-23 22:19:11.000 UTC,OKX,OKX 81,0.0007089442324835001,1716422400,0.4036,3736.33,726138.958,2.648849604155076,0.03647854966287425
81,19934276,1716487763,0xf9ba6ebf204ea62e0a2ca1887ee05fbbd4ecf421c16384baae7b26ae5f517b28,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0xc00e94cb662c3520282e6f5717214004a7f26888,Compound,COMP,1532000000000000000000,18,151437,13169990003,40322,2024-05-23 18:09:23.000 UTC,OKX,OKX 81,0.000531040336900966,1716422400,60.69,3736.33,92977.08,1.9841419419731863,0.21340118897831445
82,19933518,1716478583,0xf594edcc9eebe2348dfa585466aff1627ca8ab754207bfb73dce2032b6312c9d,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0x6982508145454ce325ddbe47a25d4ec3d2311933,Pepe,PEPE,13606492921620000000000000000,18,52515,19617888523,43386,2024-05-23 15:36:23.000 UTC,Revolut,Revolut 3,0.0008511417114588781,1716422400,1.339e-05,3736.33,182190.9402204918,3.1801463107751498,0.1745501893193186
83,19932625,1716467795,0xbe9e06e0d69c665f3403e30410ba5f1b0440a77d8482a41946aebd7e06b662dd,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0xb528edbef013aff855ac3c50b381f253af13b997,Aevo,AEVO,245666000000000000000000,18,134388,16917031842,51284,2024-05-23 12:36:35.000 UTC,OKX,OKX 81,0.000867573060985128,1716422400,0.8946,3736.33,219772.80359999998,3.2415392549505633,0.1474950131159251
84,19931158,1716450107,0x25d0371e1639a6bcbaec3f8be920cc5c7a53c32f97dbf08661c36b7f7f47d666,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,527067753000,6,84000,16352350138,46109,2024-05-23 07:41:47.000 UTC,Coinhako,Coinhako 5,0.000753990512513042,1716422400,0.9996,3736.33,526856.9258988,2.817157371617854,0.0534710133460214
85,19931157,1716450095,0x7877e15a159d40db671993b6087326a2819308d2878fba91a5df13d7828903fd,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0x3845badade8e6dff049820680d1f14bd3903a5d0,SAND,SAND,343626490000000000000000,18,41499,16094234062,34224,2024-05-23 07:41:35.000 UTC,Coinhako,Coinhako 5,0.000550809066537888,1716422400,0.4563,3736.33,156796.767387,2.0580044395775072,0.1312529890682004
86,19931144,1716449939,0x3d05f8be2090b993734acfd1c428639ea61e05250df3eba3ae968bb851a58ad1,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0x4e15361fd6b4bb609fa63c81a2be19d873717870,Fantom Token,FTM,117800000000000000000000,18,48885,12749594029,40367,2024-05-23 07:38:59.000 UTC,Coinhako,Coinhako 5,0.000514662862168643,1716422400,0.843,3736.33,99305.4,1.922950291806566,0.1936400529887162
87,19931037,1716448655,0xf70c591f288d930e902f9398dd6193a04462a5223d14916f89db5e80043bf256,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0x4e15361fd6b4bb609fa63c81a2be19d873717870,Fantom Token,FTM,30361000000000000000,18,48885,6781225295,40367,2024-05-23 07:17:35.000 UTC,Coinhako,Coinhako 5,0.00027373772148326503,1716422400,0.843,3736.33,25.594323,1.0227744609095677,399.60989040795016
88,19927331,1716403955,0xb0c8f061d09bb27aebbfeda32be24299200388589e6f0181fe9d12c02a39ba2b,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x4d224452801aced8b2f0aebe155379bb5d594381,ApeCoin,APE,101788000000000000000000,18,156000,15088931189,34497,2024-05-22 18:52:35.000 UTC,OKX,OKX 81,0.000520522859226933,1716336000,1.298,3789.36,132120.824,1.972448501840171,0.14929126553435443
89,19926833,1716397955,0xf2168670b3ee4bd7460c32412b1ada6c1b7818c702a3de387362eb54a06bed6f,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,FLOKI,FLOKI,464430095000000000,9,84739,18123369044,67491,2024-05-22 17:12:35.000 UTC,Revolut,Revolut 3,0.001223164300148604,1716336000,0.0002297,3789.36,106679.5928215,4.635009872411114,0.4344795241360335
90,19926163,1716389879,0xf4c232e5dbf3683cdb72c9b7e7cdc2b0a2d63acd9bc70622ca1d6829538b3fa2,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,536529000000000000000000,18,147628,17142252639,38863,2024-05-22 14:57:59.000 UTC,OKX,OKX 81,0.0006661993643094571,1716336000,0.4183,3789.36,224430.0807,2.5244692231396844,0.11248355012241834
91,19925303,1716379475,0xee446c53f8101f598672370d851bb04175c658d9d46b85c24bf724f1c8eb80df,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x5283d291dbcf85356a21ba090e6db59121208b44,Blur,BLUR,500000000000000000000000,18,147628,11534423557,38863,2024-05-22 12:04:35.000 UTC,OKX,OKX 81,0.00044826230269569105,1716336000,0.4183,3789.36,209150.0,1.6986272393429438,0.08121574178068103
92,19923516,1716357815,0x05bb416fb06351e175c0f5e25bf5bf4d94905e8d20dfa545a089a7db2605f7a5,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,710934622000,6,84000,7038462148,46109,2024-05-22 06:03:35.000 UTC,Coinhako,Coinhako 5,0.000324536451182132,1716336000,0.9999,3789.36,710863.5285378,1.229785446651524,0.01729988102190462
93,19919980,1716315035,0xa69f28d52948f706fd430cb47d3a759ba6e0951dd63daa6a2524dc3dc92f416b,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x2efb50e952580f4ff32d8d2122853432bbf2e204,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIBA INU,SHIB,25505278840000000000000000000,18,42200,20316767332,34807,2024-05-21 18:10:35.000 UTC,Robinhood,Robinhood 4,0.0007071657205249241,1716249600,2.607e-05,3661.58,664922.6193588,2.5893438589596514,0.03894203300613558
94,19919700,1716311627,0x5641b4ef78fab42f76d2ac4b6c3d398ce2a4f93ce8348986a4b6e3b7d0ba4152,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,Aave Token,AAVE,389000000000000000000,18,161779,30077339741,44284,2024-05-21 17:13:47.000 UTC,OKX,OKX 81,0.001331944913090444,1716249600,98.04,3661.58,38137.560000000005,4.877022854873708,1.2787978189673663
95,19919575,1716310127,0xd6fd7707c5c9f3f649d34eff98c0aad48521525af6e2d7a2bdd8ad7b3faec576,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIBA INU,SHIB,7084875176000000000000000000,18,137009,25112342861,34795,2024-05-21 16:48:47.000 UTC,OKX,OKX 81,0.0008737839698484951,1716249600,2.607e-05,3661.58,184702.69583831998,3.1994299083178523,0.1732205311783041
96,19919516,1716309419,0x55b55caeff33d48ca9ca7b35ee8fdb6ba80b3bee12090dfe1e71e41819d448d0,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x03ae1a796dfe0400439211133d065bda774b9d3e,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,7380000000000000000000,18,150872,33037188067,40106,2024-05-21 16:36:59.000 UTC,OKX,OKX 81,0.0013249894646151022,1716249600,9.327,3661.58,68833.26,4.851554923845366,0.7048271320936079
97,19919489,1716309095,0xd266045973242a9f47927947f4c18cda4ec59da401bb98718c28bba18058a1f8,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7,SKALE,SKL,1147980820000000000000000,18,120598,40635837603,92198,2024-05-21 16:31:35.000 UTC,Revolut,Revolut 3,0.0037465429553213943,1716249600,0.0819,3661.58,94019.62915800001,13.718266754345711,1.4590853928270828
98,19917113,1716280367,0xe031e5dae5fd8dba72371149814a21f0bdfbb49b6b6ee218d34e36d0e0a7b3e2,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xe66baa0b612003af308d78f066bbdb9a5e00ff6c,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,605222031000,6,84000,8372985740,46109,2024-05-21 08:32:47.000 UTC,Coinhako,Coinhako 5,0.00038606999948566004,1716249600,1.0,3661.58,605222.031,1.413626188716703,0.023357150207849967
